,accountid,key,quantity
110147,7077076,KingsmanTheSecretServicep,1
110148,7077080,LYS013992471,1
110149,7077081,LYS014315062,1
110150,7077083,LYS003482908,2
110151,7077083,LYS005228795,2
110152,7077089,LYS002171878,1
110153,7077089,LYS002171883,3
110154,7077089,LYS008644232,2
110155,7077089,phantichtrandaugiuavietnamvathailanp,2
110156,7077096,gossipstreetp,1
110157,7077096,howtopickgirlsupp,1
110158,7077097,360crossoverp,1
110159,7077097,tapchiclbvidainottinghamforesp,2
110160,7077099,LYS002161371,3
110161,7077101,LYS003482908,1
110162,7077101,LYS005228795,1
110163,7077109,annaandthekingp,1
110164,7077109,muabattanrenobinhp,1
110165,7077109,mykingdomp,1
110166,7077112,LYS014138423,1
110167,7077115,LYS005228795,1
110168,7077115,chichilandtap4p,1
110169,7077115,drdimensionpants7p,1
110170,7077115,legotap12p,1
110171,7077115,legotap9p,1
110172,7077115,nhungchuchocuuho2p,2
110173,7077115,nhungchuchocuuho31p,1
110174,7077115,nhungchuchocuuho41p,2
110175,7077115,nhungchuchocuuho42p,1
110176,7077115,nhungchuchocuuho43p,3
110177,7077115,nhungchuchocuuho49p,1
110178,7077115,nhungchuchocuuho4p,1
110179,7077115,thefamilyiscoming1p,1
110180,7077116,LYS002161371,1
110181,7077116,LYS014251428,1
110182,7077116,celebritieslivinginmyhouse21p,1
110183,7077116,chichilandtap16p,1
110184,7077116,doidoitap35p,1
110185,7077116,jarheadp,1
110186,7077116,painandgainp,1
110187,7077116,thefamilyiscoming1p,2
110188,7077123,aakharidealp,1
110189,7077126,annaandthekingp,1
110190,7077139,dienviencattuongp,1
110191,7077139,oneonezero4kp,1
110192,7077139,phantichtrandaugiuahaglflcthanhhoap,1
110193,7077139,tainanthutayp,1
110194,7077141,LYS002171883,1
110195,7077141,aakharidealp,1
110196,7077141,phantichtrandaugiuahaglflcthanhhoap,2
110197,7077141,postmantoheavenp,1
110198,7077141,shotgunlovep,1
110199,7077147,thefamilyiscoming1p,1
110200,7077150,LYS003482908,2
110201,7077150,drdimensionpants24p,1
110202,7077153,doidoitap19p,1
110203,7077160,LYS002161371,5
110204,7077160,LYS002171883,10
110205,7077163,annaandthekingp,1
110206,7077163,selenagomezcongkhaitinhyeup,1
110207,7077167,LYS002171883,1
110208,7077167,LYS003482908,1
110209,7077167,LYS014251288,2
110210,7077167,LYS014251420,2
110211,7077167,LYS014284188,1
110212,7077167,LYS014284224,1
110213,7077170,LYS002161371,1
110214,7077170,thekhonggucngatap32p,1
110215,7077173,phantichloichoicuaramosvashbdanangp,1
110216,7077174,LYS003482908,1
110217,7077182,LYS008644232,1
110218,7077182,phantichtrandaugiuahaglflcthanhhoap,3
110219,7077182,postmantoheavenp,1
110220,7077185,duongmayquaxutuyetp,2
110221,7077186,Kunsukp,3
110222,7077186,LYS002161371,1
110223,7077186,LYS003582539,1
110224,7077186,aakharidealp,2
110225,7077186,aeonfluxp,1
110226,7077186,annaandthekingp,11
110227,7077186,bloodsportp,1
110228,7077186,comebackmister1p,1
110229,7077186,disciplesofshaolinp,1
110230,7077186,doidoitap37p,1
110231,7077186,doidoitap38p,1
110232,7077186,doomsdayp,6
110233,7077186,goldenswallowp,2
110234,7077186,jarheadp,2
110235,7077186,killerconstablep,1
110236,7077186,phienbanhoanhaotap5p,2
110237,7077186,resistance_khangcup,1
110238,7077186,runningmanthe_chaytrontuthanp,1
110239,7077186,thealamop,2
110240,7077186,thefamilyiscoming1p,2
110241,7077186,theladyhermitp,1
110242,7077186,youcamefromthestars1p,1
110243,7077188,LYS002161371,1
110244,7077188,LYS008644232,1
110245,7077189,sieusaotainangnhi26p,1
110246,7077192,casibichphuongp,1
110247,7077194,phantichtrandaugiuahaglflcthanhhoap,1
110248,7077202,1811acodeofsecrecyp,1
110249,7077202,3daystokillp,1
110250,7077202,airforceonep,1
110251,7077202,buidoanquanghuyp,1
110252,7077202,doomsdayp,1
110253,7077202,goneinsixtysecondsp,1
110254,7077202,madeaswitnessprotectionp,2
110255,7077202,masterandcommanderp,1
110256,7077202,therockp,1
110257,7077204,KingsmanTheSecretServicep,3
110258,7077204,LYS002161371,31
110259,7077204,LYS002171883,3
110260,7077207,LYS014284216,1
110261,7077207,catinthehatp,1
110262,7077207,matmaphuthuyp,1
110263,7077207,spiritstallionofthecimarronp,1
110264,7077216,LYS014227667,1
110265,7077216,giadinhsongcamua1tap13p,1
110266,7077216,mykingdomp,1
110267,7077216,nebietgichuatap260p,1
110268,7077216,phantichtamanhhuongcuamerlovoidanangp,1
110269,7077216,thefamilyiscoming1p,1
110270,7077219,phantichtrandaugiuahaglflcthanhhoap,2
110271,7077226,LYS003482908,1
110272,7077226,LYS005228795,1
110273,7077226,hanamutdvsliverpoolhanoifcp,1
110274,7077227,LYS002171883,1
110275,7077235,phienbanhoanhaotap2p,1
110276,7077243,cauchuyenthuvivecaccauthunup,1
110277,7077243,phamminhtuanp,1
110278,7077243,vongvayhoahongtap35p,1
110279,7077255,LYS003482908,1
110280,7077255,LYS005228795,4
110281,7077255,phantichtrandaugiuahaglflcthanhhoap,1
110282,7077255,phienbanhoanhaotap4p,1
110283,7077265,phantichthatbaicuau22taiseagames29p,1
110284,7077267,aikidop,1
110285,7077267,aquayoga4tuthechienbinhp,1
110286,7077267,khiemtrongvongtayanhquynhngap,1
110287,7077267,mybloodyvalentinep,1
110288,7077267,offroadp,1
110289,7077267,shotgunlovep,1
110290,7077273,phienbanhoanhaotap1p,1
110291,7077273,phienbanhoanhaotap5p,3
110292,7077273,shotgunlovep,1
110293,7077282,LYS005228795,1
110294,7077282,LYS008644232,1
110295,7077285,khiemtrongvongtayanhquynhngap,1
110296,7077285,shotgunlovep,1
110297,7077285,thekhonggucngatap32p,1
110298,7077288,phantichtrandaugiuavietnamafghanistanp,1
110299,7077289,LYS003482908,1
110300,7077291,LYS008644232,1
110301,7077292,shotgunlovep,1
110302,7077300,giacmovietnamp,1
110303,7077301,LYS005228795,3
110304,7077306,LYS005228795,1
110305,7077310,thienduongamthucmua2tap13p,2
110306,7077316,phantichtrandaugiuahaglflcthanhhoap,1
110307,7077342,mrscop1p,1
110308,7077342,thekhonggucngatap31p,1
110309,7077342,thequeenofthesouth1p,1
110310,7077346,drdimensionpants1p,1
110311,7077346,drdimensionpants24p,1
110312,7077346,drdimensionpants26p,1
110313,7077346,drdimensionpants8p,1
110314,7077349,phienbanhoanhaotap1p,1
110315,7077357,phantichtrandaugiuahaglflcthanhhoap,2
110316,7077364,LYS008644232,1
110317,7077367,hellostrangerp,1
110318,7077373,sieusaotainangnhi1_2p,1
110319,7077373,sieusaotainangnhi2p,1
110320,7077376,annaandthekingp,1
110321,7077389,ohlalacouple1p,1
110322,7077393,LYS003482908,3
110323,7077393,LYS008644232,1
110324,7077393,highsociety1p,1
110325,7077393,soireetrangkhongdanhchobupbehup,1
110326,7077393,taptruyendop,1
110327,7077393,themonkeygoeswestp,1
110328,7077399,vaitrocuacongphuongp,1
110329,7077408,phantichtrandaugiuahaglflcthanhhoap,1
110330,7077409,phantichtrandaugiuavietnamafghanistanp,4
110331,7077414,360crossoverp,1
110332,7077417,buidoanquanghuyp,1
110333,7077417,phantichtrandaugiuahaglflcthanhhoap,1
110334,7077424,360crossoverp,1
110335,7077424,casibichphuongp,1
110336,7077424,emyeuanhp,1
110337,7077424,hellostrangerp,1
110338,7077424,taptruyendop,1
110339,7077426,baotonngheluanhaxap,1
110340,7077426,cocobeachresortp,1
110341,7077426,comebackmister1p,1
110342,7077426,dautramhotap32p,1
110343,7077426,doidoitap35p,1
110344,7077426,doidoitap37p,1
110345,7077426,dothihangp,1
110346,7077426,hlvnguyenhuuthangp,1
110347,7077426,nhungchuchocuuho47p,1
110348,7077426,noitambianp,1
110349,7077426,todongvuongvantap1p,1
110350,7077426,vaobepcungbetap20p,1
110351,7077433,LYS003482908,1
110352,7077434,LYS014305588,1
110353,7077440,LYS003482908,2
110354,7077441,LYS002161371,1
110355,7077444,KingsmanTheSecretServicep,3
110356,7077444,imaginethatp,1
110357,7077444,kidwiththegoldenarmthep,1
110358,7077444,littledragonmaidenp,1
110359,7077444,migotap53p,1
110360,7077444,spiritstallionofthecimarronp,1
110361,7077444,starshiptroopersp,1
110362,7077444,taken3p,1
110363,7077450,3daystokillp,1
110364,7077450,Baitapvoibonggiupthongonvong2p,2
110365,7077450,anhhungcuumynhanp,1
110366,7077450,nhaccachmangp,1
110367,7077450,planetoftheapesp,1
110368,7077450,selenagomezcongkhaitinhyeup,1
110369,7077450,surrogatesp,1
110370,7077450,thespiderwickchroniclesp,2
110371,7077453,5vungchienthuatp,1
110372,7077453,LYS002161371,1
110373,7077453,LYS002171883,1
110374,7077453,LYS003482908,1
110375,7077453,LYS005228795,1
110376,7077453,capturetheflagp,2
110377,7077453,caulongcanmothocvienp,1
110378,7077454,28weekslaterp,1
110379,7077454,LYS002161371,1
110380,7077454,LYS003482908,1
110381,7077454,Migotap8p,1
110382,7077454,aakharidealp,1
110383,7077454,selenagomezcongkhaitinhyeup,1
110384,7077454,shotgunlovep,1
110385,7077459,casibichphuongp,1
110386,7077459,khiemtrongvongtayanhquynhngap,1
110387,7077462,nhungchuchocuuho29p,1
110388,7077470,conduongdaynangquynhngap,2
110389,7077470,phantichtrandaugiuahaglflcthanhhoap,2
110390,7077472,waterforelephantsp,1
110391,7077477,taptruyendop,1
110392,7077481,LYS003482908,2
110393,7077483,sieusaotainangnhi1_2p,1
110394,7077487,LYS014215580,1
110395,7077487,LYS014285741,1
110396,7077487,LYS014296407,1
110397,7077487,Selldon74p,1
110398,7077487,Selldon76p,1
110399,7077487,caybaonhieutuoip,1
110400,7077487,lauroip,1
110401,7077487,legotap14p,1
110402,7077487,legotap15p,1
110403,7077487,nhungchuchocuuho12p,2
110404,7077487,nhungchuchocuuho45p,1
110405,7077487,nhungchuchocuuho48p,1
110406,7077487,nhungchuchocuuho49p,3
110407,7077487,nhungchuchocuuho5p,1
110408,7077487,nhungchuchocuuho6p,1
110409,7077487,nhungchuchocuuho9p,1
110410,7077487,tetdenroip,1
110411,7077487,tetoitetp,1
110412,7077487,thanxedaichientap26p,1
110413,7077487,thanxedaichientap2p,3
110414,7077487,thanxedaichientap3p,1
110415,7077487,uplakhoaip,1
110416,7077487,vietnamoip,1
110417,7077487,xucxacluclacuocmodaoxap,1
110418,7077493,phienbanhoanhaotap2p,1
110419,7077496,phantichtrandaugiuahaglflcthanhhoap,1
110420,7077496,phantichtrandaugiuavietnamafghanistanp,1
110421,7077499,doidoitap38p,1
110422,7077502,phantichloichoicuaquangnamp,1
110423,7077502,phantichtrandaugiuahaglflcthanhhoap,1
110424,7077502,phantichtranu22VNgapcacngoisaoHQp,1
110425,7077503,flcthanhhoachuanbichovleaguep,1
110426,7077503,phantichtrandaugiuahaglflcthanhhoap,1
110427,7077506,doidoitap38p,1
110428,7077506,doomsdayp,1
110429,7077509,5vungchienthuatp,2
110430,7077509,LYS002161371,1
110431,7077509,LYS002171883,3
110432,7077509,LYS005228795,1
110433,7077509,bonhonangcao_lep,1
110434,7077509,chienthuatchonguoimoichoi_lep,1
110435,7077509,chienthuatdanhdonphan1_lep,1
110436,7077509,giaobongdanhdoi_lep,1
110437,7077509,giaobongnangcao_lep,1
110438,7077509,hlvtoodpurvesp,1
110439,7077509,lamsaodechienthang_lep,1
110440,7077509,phamminhtuanp,3
110441,7077509,phuongphaptimnhipdanh_lep,1
110442,7077509,smashtrongdanhdoi_lep,2
110443,7077509,tiepxucbongsandatnen_lep,1
110444,7077509,tragiaobongphan2_lep,1
110445,7077509,vitridanhdon_lep,1
110446,7077514,LYS003482908,1
110447,7077514,aikidop,1
110448,7077514,thuthachduongphoso74p,1
110449,7077514,voduongnamhongsonp,1
110450,7077515,LYS003482908,1
110451,7077515,LYS005228795,1
110452,7077515,buidoanquanghuyp,1
110453,7077523,legotap14p,1
110454,7077523,legotap15p,1
110455,7077523,nhungchuchocuuho47p,1
110456,7077523,sieusaotainangnhi1_2p,1
110457,7077523,vietnamoip,1
110458,7077528,tumcodaigiatap32p,1
110459,7077534,LYS003482908,1
110460,7077534,LYS003683324,1
110461,7077534,LYS005228795,1
110462,7077534,LYS014347630,1
110463,7077536,thekhonggucngatap32p,1
110464,7077545,aakharidealp,5
110465,7077545,iris1p,1
110466,7077545,thefamilyiscoming1p,1
110467,7077551,phantichtrandaugiuavietnamafghanistanp,1
110468,7077551,phantichtrandaugiuavietnamvathailanp,1
110469,7077561,doomsdayp,1
110470,7077574,LYS003482908,1
110471,7077576,LYS002161371,1
110472,7077576,LYS002171883,1
110473,7077576,annaandthekingp,1
110474,7077576,casibichphuongp,1
110475,7077576,cauchuyenthuvivecaccauthunup,1
110476,7077576,doidoitap38p,1
110477,7077581,1811acodeofsecrecyp,1
110478,7077581,LYS005228795,1
110479,7077595,aakharidealp,1
110480,7077595,shotgunlovep,1
110481,7077599,3daystokillp,1
110482,7077599,celebritieslivinginmyhouse21p,1
110483,7077599,iris1p,1
110484,7077608,phantichtrandaugiuahaglflcthanhhoap,1
110485,7077609,360crossoverp,1
110486,7077609,boffestival21p,1
110487,7077610,LYS003482908,1
110488,7077612,doidoitap33p,1
110489,7077615,mykingdomp,1
110490,7077622,Selldon68p,3
110491,7077622,chichilandtap15p,1
110492,7077622,chichilandtap16p,1
110493,7077622,chichilandtap17p,1
110494,7077622,drdimensionpants21p,1
110495,7077622,legotap14p,2
110496,7077622,nhungchuchocuuho31p,1
110497,7077622,nhungchuchocuuho46p,1
110498,7077622,nhungchuchocuuho48p,1
110499,7077622,nhungchuchocuuho4p,1
110500,7077622,nhungchuchocuuho5p,1
110501,7077622,nhungchuchocuuho7p,3
110502,7077622,thanxedaichientap21p,1
110503,7077629,phantichtrandaugiuahaglflcthanhhoap,2
110504,7077630,bachngocduong1p,2
110505,7077630,sieusaotainangnhi2p,1
110506,7077637,maichilanguoitinhtaquanghuyp,1
110507,7077637,selenagomezcongkhaitinhyeup,1
110508,7077637,thienduongamthucmua1tap6p,1
110509,7077641,phantichchienthuatu20vietnamp,1
110510,7077641,phantichtrandaugiuahaglflcthanhhoap,1
110511,7077644,LYS003482908,2
110512,7077651,LYS003482908,1
110513,7077651,LYS005228795,3
110514,7077656,annaandthekingp,1
110515,7077656,selenagomezcongkhaitinhyeup,1
110516,7077657,casibichphuongp,1
110517,7077657,selenagomezcongkhaitinhyeup,1
110518,7077658,muudoangiautap30p,1
110519,7077661,highsociety16p,1
110520,7077667,duongmayquaxutuyetp,1
110521,7077667,nghienfacebookp,1
110522,7077670,LYS008644232,1
110523,7077676,LYS003482908,1
110524,7077677,phantichtrandaugiuahaglflcthanhhoap,1
110525,7077682,LYS005228795,1
110526,7077684,phantichtrandaugiuavietnamafghanistanp,1
110527,7077687,LYS008644232,1
110528,7077689,nhungchuchocuuho49p,1
110529,7077691,LYS003482908,1
110530,7077691,LYS005228795,1
110531,7077692,LYS003482908,2
110532,7077696,phantichtrandaugiuahaglflcthanhhoap,1
110533,7077700,phantichtrandaugiuahaglflcthanhhoap,1
110534,7077711,phienbanhoanhaotap1p,1
110535,7077711,tinhyeutralaitrangsaogiangtienp,1
110536,7077718,comebackmister1p,1
110537,7077718,nhungchuchocuuho49p,1
110538,7077719,LYS002161371,1
110539,7077719,LYS003482908,1
110540,7077719,LYS005228795,1
110541,7077719,LYS013976152,1
110542,7077719,conduongdaynangquynhngap,1
110543,7077719,hanamutdvsliverpoolhanoifcp,1
110544,7077719,matnangoisaomua1tap2p,1
110545,7077719,migotap35p,1
110546,7077719,phamminhtuanp,1
110547,7077719,phantichtrandaugiuavietnamvathailanp,1
110548,7077722,LYS014284296,2
110549,7077722,LYS014315179,3
110550,7077722,Selldon78p,1
110551,7077722,drdimensionpants24p,1
110552,7077723,annaandthekingp,1
110553,7077743,LYS014227727,1
110554,7077750,phantichtrandaugiuahaglflcthanhhoap,1
110555,7077754,sieusaotainangnhi1_2p,1
110556,7077754,taptruyendop,1
110557,7077758,LYS014067639,3
110558,7077758,LYS014139273,1
110559,7077758,LYS014227907,1
110560,7077758,LYS014284268,1
110561,7077758,LYS014347746,2
110562,7077758,LYS014347914,3
110563,7077760,phantichtrandaugiuahaglflcthanhhoap,1
110564,7077761,LYS003482908,1
110565,7077761,LYS014109262,2
110566,7077761,hlvnguyenhuuthangp,1
110567,7077761,letiendatp,1
110568,7077764,360crossoverp,1
110569,7077764,painandgainp,1
110570,7077764,phienbanhoanhaotap3_1p,1
110571,7077767,nhunguocmo_1p,1
110572,7077767,ponybenho6tap25p,1
110573,7077767,uplakhoaip,1
110574,7077768,tapchiclbvidaibenfica_1p,1
110575,7077773,28weekslaterp,2
110576,7077773,hoangngocresortp,1
110577,7077773,thanxedaichientap24p,1
110578,7077776,LYS002161371,1
110579,7077776,LYS005228795,1
110580,7077776,cauchuyencuoimuathutap1_1p,1
110581,7077776,doidoitap38p,1
110582,7077776,dothihangp,2
110583,7077777,LYS003683324,1
110584,7077777,seedofchuckyp,1
110585,7077780,doidoitap37p,2
110586,7077780,doidoitap38p,1
110587,7077780,gioithieuonfuturep,1
110588,7077780,phantichtraudaugiuahanoifcvalonganp,1
110589,7077781,phienbanhoanhaotap2p,1
110590,7077781,thefamilyiscoming1p,1
110591,7077781,tinhyeutralaitrangsaogiangtienp,1
110592,7077787,sliver_latcatp,1
110593,7077788,LYS008644232,1
110594,7077788,phantichtrandaugiuahaglflcthanhhoap,1
110595,7077793,phantichtrandaugiuahaglflcthanhhoap,1
110596,7077793,phantichtrandaugiuavietnamafghanistanp,1
110597,7077793,thuthachduongphoso74p,1
110598,7077798,3daystokillp,1
110599,7077798,LYS002161371,1
110600,7077798,LYS002171883,1
110601,7077801,TCdvliverpoolvsmanchesterunited_lep,1
110602,7077805,LYS002161371,14
110603,7077805,buidoanquanghuyp,1
110604,7077819,duongmayquaxutuyetp,1
110605,7077819,matmaphuthuyp,1
110606,7077848,phantichtrandaugiuahaglflcthanhhoap,1
110607,7077848,phantichtrandaugiuavietnamjordanp,1
110608,7077849,LYS002161371,1
110609,7077849,LYS005228795,2
110610,7077851,LYS008644232,1
110611,7077864,TCDTVDtaybannha200820102012p,1
110612,7077864,messiskillsandgoals4kp,2
110613,7077864,sancochunhatso7p,1
110614,7077864,tapchiclbvidairealmadrid_2p,1
110615,7077864,tapchiclbvidaisantos_1p,1
110616,7077864,tapchidanhthuandresiniesta_lep,1
110617,7077864,tapchidanhthulionelmessi_lep,1
110618,7077864,tapchidoituyenvidaibrazil19581962p,1
110619,7077864,tapchidoituyenvidaiphap1998_1p,1
110620,7077864,thisisfootball4kp,1
110621,7077869,comebackmister1p,1
110622,7077869,mrscop1p,2
110623,7077875,hocviendanhhai20162p,1
110624,7077875,muabattanrenobinhp,1
110625,7077875,phienbanhoanhaotap3_1p,2
110626,7077875,yeuthuonglagiacmotakejminhhuyp,1
110627,7077876,aakharidealp,1
110628,7077876,painandgainp,1
110629,7077876,thequeenofthesouth1p,1
110630,7077892,LYS002161371,1
110631,7077892,LYS003482908,1
110632,7077892,caccauthudamdanggioinoitrop,1
110633,7077892,doidoitap38p,2
110634,7077892,huyenthoaiepltonyadams_lep,1
110635,7077892,phienbanhoanhaotap3_1p,1
110636,7077892,shotgunlovep,1
110637,7077892,thachthucdanhhaimua3tap17gala3p,2
110638,7077892,thefamilyiscoming1p,2
110639,7077896,1811acodeofsecrecyp,1
110640,7077896,LYS003482908,1
110641,7077896,buidoanquanghuyp,1
110642,7077896,phienbanhoanhaotap4p,1
110643,7077897,LYS003482908,1
110644,7077897,LYS005228795,1
110645,7077897,LYS008644232,1
110646,7077897,nhungnuhonrucrop,1
110647,7077900,comebackmister1p,1
110648,7077903,phantichtrandaugiuahaglflcthanhhoap,1
110649,7077906,LYS005228795,1
110650,7077906,doidoitap37p,1
110651,7077939,LYS003482908,2
110652,7077939,LYS005228795,1
110653,7077939,comebackmister1p,2
110654,7077939,doidoitap35p,1
110655,7077939,nhungchuchocuuho46p,1
110656,7077939,nhungchuchocuuho47p,1
110657,7077939,nhungchuchocuuho49p,1
110658,7077939,tap145daicahocduongp,1
110659,7077939,tap146cauberungxanhp,1
110660,7077939,tap147damcuoihuongvadangp,1
110661,7077939,tap148matnakybip,1
110662,7077939,tap162ancomtruockengp,1
110663,7077939,tap163nendegiaitoap,1
110664,7077939,tap165buoncuaemp,1
110665,7077959,phienbanhoanhaotap1p,1
110666,7077961,thekhonggucngatap32p,1
110667,7078023,LYS003683324,1
110668,7078023,dieutridatonthuongp,1
110669,7078023,shotgunlovep,1
110670,7078023,thefamilyiscoming1p,1
110671,7078023,thekhonggucngatap31p,1
110672,7078031,1811acodeofsecrecyp,1
110673,7078031,LYS003482908,1
110674,7078031,huyenthoaieplgaryneville_lep,1
110675,7078031,jarheadp,1
110676,7078031,phantichtrandaugiuavietnamafghanistanp,1
110677,7078031,remember10p,1
110678,7078031,remember1p,2
110679,7078031,thequeenofthesouth1p,1
110680,7078031,yongpal1p,1
110681,7078032,phantichchienthuatu20vietnamp,1
110682,7078032,phantichtrandaugiuahaglflcthanhhoap,1
110683,7078032,phantichtrandaugiuavietnamafghanistanp,2
110684,7078032,sieusaotainangnhi1_2p,2
110685,7078043,5vungchienthuatp,1
110686,7078059,LYS014275747,1
110687,7078059,comebackmister1p,1
110688,7078059,doidoitap1p,1
110689,7078059,motminhanhgiulaiminhtuanp,1
110690,7078074,LYS002171883,2
110691,7078074,bachngocduong1p,1
110692,7078075,phantichtrandaugiuahaglflcthanhhoap,1
110693,7078099,3daystokillp,1
110694,7078115,cacbiquyetdanhdoiphan1_lep,1
110695,7078132,doomsdayp,1
110696,7078135,LYS005228795,1
110697,7078136,KingsmanTheSecretServicep,1
110698,7078145,LYS002161371,1
110699,7078145,LYS003482908,1
110700,7078145,LYS003683324,1
110701,7078145,LYS005228795,1
110702,7078145,chuyendibaotapp,1
110703,7078145,hanamutdvsliverpoolhanoifcp,1
110704,7078145,holyflameofthemartialworldp,1
110705,7078145,lamdepso1p,1
